user_id,id,transaction_date,item_count,amount
359075bd-9d01-420a-adec-52f827aba1b2,4d49d427-dfca-4a72-aba6-8a8d147d2c87,06-02-2023 05:32:55,3.0,54.0
d9cbccca-e3c0-45fc-bf14-cae97b2fe3aa,5a6578b6-55ec-4fc4-a989-f37ce1701dd2,06-02-2023 09:58:39,2.0,36.0
4895e30e-c6cf-4165-9102-e608e7d03d87,fff35669-8641-4866-a1ef-2a7dc65c2a56,06-06-2023 15:46:49,2.0,48.0
ee4554f8-0583-4dcb-abbe-40b924cd8e56,33245cde-824d-4cf0-8130-53ba09865f90,06-07-2023 12:40:31,1.0,28.0
406d210b-3861-4ee1-9408-f27cf7bf9965,8c2b9d32-dd97-4fc4-a071-2fcae34249c1,06-07-2023 17:21:01,2.0,34.0
ec8f36e4-cca4-48c2-8f57-32f433fae34e,9e2a1c06-811b-42eb-b211-4b9dbf9e7c9a,06-07-2023 13:29:25,3.0,102.0
c5af5bb4-4595-4e41-bfdf-9caef2afb4de,20834987-d609-4054-9af7-6bebca10e5b2,06-02-2023 05:29:54,1.0,33.0
1a0b0358-258f-4f9b-b12a-4b8456690c5d,f6599ae3-8e24-4fe5-8541-3eb72f77c225,06-04-2023 16:36:05,1.0,15.0
c1b06682-d0b6-496c-832f-81f30851e6fb,1e254950-ae63-49f2-a133-d3a66e263aa5,06-01-2023 09:53:31,3.0,75.0
4290afbe-8b63-49a2-bef9-7a2a05ea88e9,48e262d2-a15d-416a-a689-27f4d9716c18,06-02-2023 08:05:25,2.0,76.0
1f856385-712f-43a8-b8db-5a1cb3a918bc,f61e5fbc-d7c1-4ab4-a1de-3765aff9e424,06-01-2023 22:01:11,1.0,39.0
37032b0c-7bad-47cf-aefa-7007990081c4,4aff91bd-34ff-4619-afdb-a8ffbeaab9e5,06-07-2023 02:04:03,3.0,111.0
59f43474-102a-4196-9ae6-3f03fd7523f2,8ea4c636-22f0-4440-a983-65930656a59c,06-03-2023 18:34:21,1.0,31.0
814cfeca-1eea-4745-9a8b-8bb122d17271,c73e89c7-c5e6-4154-bf53-fbf2f65f19ba,06-02-2023 12:51:16,1.0,36.0
070926d0-dd2a-4f7f-b4a5-380f9278d03f,7490fdd2-52b7-4878-8526-f90f1b5b8e72,06-02-2023 12:46:44,1.0,15.0
89147634-2374-4ca7-968f-56a020aeb843,de0a1e44-ede2-4916-960f-3533b94d3f28,06-05-2023 14:11:33,2.0,32.0
9f252cd8-cfc5-4e5c-a34e-c6057432088d,,06-01-2023 12:06:30,3.0,87.0
0236b9a2-518d-4fb3-9039-8e6ec897453e,4e580711-ef3c-45d8-9b7e-44fbdc1c90fe,06-09-2023 14:53:42,2.0,44.0
15ad41a8-b3af-494b-a6c2-21a3b6c91222,8cc172df-0b7c-47d6-b8fa-444cc2cf027a,06-07-2023 08:29:43,2.0,34.0
47300d96-c5e3-4208-8259-d527c9078986,14813ef0-d058-4554-9a6d-d1d5927c2d57,06-02-2023 11:48:53,1.0,12.0
04956b8c-f60d-479a-8a1d-9a87b6e3415c,df06420a-445e-4397-ad21-91d0de7afa3f,06-05-2023 01:47:02,3.0,99.0
a0bd13bd-0a5d-4c8d-b4cd-8778c4beb20a,b30e6312-d675-4396-9c41-499a0ea51636,06-05-2023 02:31:19,3.0,114.0
,729bd817-4b6e-4a8b-8c1e-d5a463247c4a,06-04-2023 10:11:27,3.0,45.0
a020dabe-ceaa-4f17-943b-def41a097c21,79d8ebae-f692-47a4-ac26-b73c06de7f4b,06-08-2023 11:38:10,1.0,19.0
47b66e07-81e4-442e-8ffc-2066bd037e05,358fd1a6-2089-41ac-ae7c-61cbb609bc55,06-02-2023 00:52:14,1.0,34.0
88782ee2-816d-4505-8407-28cf31d75e76,546a827e-322d-40ff-a9b7-6a4e891fbb8c,06-08-2023 09:23:56,3.0,33.0
a7879a32-1c8a-4410-a4c4-5e21fb9cc9fe,a5f82549-9281-48c6-bf4a-7adeeffcb57f,06-07-2023 10:44:36,3.0,78.0
1c93a5dd-280a-4989-a5c7-06466461fcef,74612eab-0334-45b5-a0a4-7416fac19433,06-06-2023 20:16:33,2.0,56.0
f2ab45d0-90ff-4881-8041-fbf0cd9b296e,47ab694c-4b08-4666-b06f-3776c5a4412a,06-06-2023 00:25:39,2.0,64.0
